date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2019-12-23,3676.0,3676.0,7.95514018691589,63.351401869158884,958.7974776635515,1097.8842977570093
2019-12-24,4960.0,4960.0,9.116822429906541,50.08785046728972,966.3974776635511,2067.1079650467286
2019-12-25,6128.0,6128.0,7.36728971962617,70.69345794392524,967.626539626168,823.6643953271027
2019-12-26,7412.0,7412.0,6.466355140186916,65.01214953271027,978.2259763551408,2098.9795450467295
2019-12-27,8696.0,8696.0,5.45981308411215,64.21308411214955,981.211681962617,1660.3208404672896
2019-12-30,12547.0,12547.0,10.929906542056067,17.06635514018692,985.0670080373833,13683.400400467288
2019-12-31,13831.0,13831.0,5.7934579439252305,66.47009345794393,984.3094405607483,775.9951366355141
2020-01-01,15115.0,15115.0,11.19439252336449,41.02710280373832,987.8598124299061,4491.709614205607
2020-01-02,16399.0,16399.0,15.567289719626167,21.690654205607473,980.8923362616821,4041.136250000001
2020-01-03,17683.0,17683.0,6.952336448598134,59.67476635514019,974.2442059813079,2140.401410747666
2020-01-06,21535.0,21535.0,5.604672897196263,59.31962616822432,982.3419634579441,2830.235812897196
